,week_ending,prime_item_nbr,pos_qty,pos_sales,aur_price,traited_pods,valid_pods,OOS_pods,OOS_pct_pods,hist_on_hand_qty,net_ship_qty,flagged_active_pod,pos_qty_per_pod,pos_sales_per_pod,mf_training_data
9395,2020-12-25,582910077,1473.0,21763.43,14.77490156143923964698,3012,2982,16,0.005298013245033113,33461.00,4.00,3020,0.487748344370860927,7.20643377483443708609,1
9396,2021-07-02,585091123,1.0,69.88,69.88000000000000000000,0,0,1,1.000000000000000000,-1.00,,1,1.000000000000000000,69.88000000000000000000,0
9397,2022-01-07,585426913,1.0,14.97,14.97000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,14.97000000000000000000,0
9398,2021-03-19,585476452,296.0,5677.51,19.18077702702702702703,0,0,26,0.134715025906735751,1131.00,,193,1.533678756476683938,29.41715025906735751295,1
9399,2022-03-04,596253477,454.0,10751.06,23.68074889867841409692,2995,2935,97,0.032204515272244356,17766.00,54.00,3012,0.150730411686586985,3.56940903054448871182,1
9400,2021-09-10,587022983,341.0,7891.95,23.14354838709677419355,3077,3062,145,0.046986390149060272,18154.00,48.00,3086,0.110499027867790019,2.55733959818535320804,1
9401,2022-01-28,597237362,1.0,19.97,19.97000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,19.97000000000000000000,0
9402,2020-05-08,578145555,390.0,5732.41,14.69848717948717948718,706,706,1,0.001398601398601399,21884.00,,715,0.545454545454545455,8.01735664335664335664,1
9403,2021-04-02,572696769,11.0,77.16,7.01454545454545454545,0,0,5,0.454545454545454545,-3.00,,11,1.000000000000000000,7.01454545454545454545,0
9404,2021-09-03,591649661,114.0,1044.90,9.16578947368421052632,0,0,1,0.013333333333333333,366.00,,75,1.520000000000000000,13.93200000000000000000,1
9405,2021-02-12,578145555,66.0,352.53,5.34136363636363636364,0,0,8,0.190476190476190476,172.00,,42,1.571428571428571429,8.39357142857142857143,0
9406,2021-02-26,575673323,7.0,67.13,9.59000000000000000000,0,0,4,0.571428571428571429,5.00,,7,1.000000000000000000,9.59000000000000000000,0
9407,2021-09-24,595560904,50.0,547.78,10.95560000000000000000,0,0,1,0.023255813953488372,110.00,,43,1.162790697674418605,12.73906976744186046512,0
9408,2020-12-18,585411086,161.0,4727.14,29.36111801242236024845,838,837,10,0.011876484560570071,5201.00,582.00,842,0.191211401425178147,5.61418052256532066508,1
9409,2022-01-28,569769768,3.0,36.98,12.32666666666666666667,0,0,0,0E-18,,2.00,2,1.500000000000000000,18.49000000000000000000,0
9410,2020-06-12,576287412,1136.0,33498.24,29.48788732394366197183,2755,2753,59,0.021245948865682391,32594.00,948.00,2777,0.409074540871444004,12.06274396831112711559,1
9411,2021-01-01,585476452,790.0,15240.45,19.29170886075949367089,0,0,35,0.071868583162217659,2526.00,,487,1.622176591375770021,31.29455852156057494867,1
9412,2022-01-21,585091123,3.0,145.98,48.66000000000000000000,0,0,3,1.000000000000000000,-3.00,,3,1.000000000000000000,48.66000000000000000000,0
9413,2021-01-01,588056974,627.0,30861.60,49.22105263157894736842,3019,2986,302,0.099966898378020523,14579.00,,3021,0.207547169811320755,10.21569016881827209533,1
9414,2021-10-08,585476452,148.0,1667.89,11.26952702702702702703,0,0,15,0.145631067961165049,434.00,,103,1.436893203883495146,16.19310679611650485437,1
9415,2021-06-25,587022976,2200.0,32669.20,14.84963636363636363636,3194,3194,363,0.113437500000000000,15793.00,1272.00,3200,0.687500000000000000,10.20912500000000000000,1
9416,2021-10-08,588056974,218.0,6786.18,31.12926605504587155963,161,161,40,0.126182965299684543,1196.00,4.00,317,0.687697160883280757,21.40750788643533123028,1
9417,2021-06-25,587023018,341.0,6744.47,19.77850439882697947214,1204,1204,18,0.014925373134328358,8338.00,100.00,1206,0.282752902155887231,5.59242951907131011609,1
9418,2020-10-16,582910077,306.0,4520.27,14.77212418300653594771,2970,2970,29,0.009741350352704064,67812.00,1159.00,2977,0.102788041652670474,1.51839771582129660732,1
9419,2021-06-11,586126318,122.0,4576.51,37.51237704918032786885,1867,1864,79,0.041188738269030240,9585.00,52.00,1918,0.063607924921793535,2.38608446298227320125,1
9420,2021-04-09,578145555,78.0,587.00,7.52564102564102564103,0,0,12,0.307692307692307692,83.00,4.00,39,2.000000000000000000,15.05128205128205128205,0
9421,2021-01-15,572696769,18.0,142.11,7.89500000000000000000,0,0,9,0.642857142857142857,-5.00,,14,1.285714285714285714,10.15071428571428571429,0
9422,2021-05-28,575710535,224.0,782.30,3.49241071428571428571,0,0,28,0.202898550724637681,490.00,,138,1.623188405797101449,5.66884057971014492754,1
9423,2021-06-18,591649661,58.0,838.40,14.45517241379310344828,0,0,1,0.019607843137254902,93.00,,51,1.137254901960784314,16.43921568627450980392,1
9424,2021-12-17,595493830,18.0,155.65,8.64722222222222222222,0,0,0,0E-18,33.00,,17,1.058823529411764706,9.15588235294117647059,0
9425,2022-03-18,586126318,39.0,922.20,23.64615384615384615385,14,14,21,0.488372093023255814,99.00,,43,0.906976744186046512,21.44651162790697674419,0
9426,2020-12-11,575673323,28.0,260.54,9.30500000000000000000,0,0,7,0.411764705882352941,20.00,12.00,17,1.647058823529411765,15.32588235294117647059,0
9427,2021-10-22,572696769,1.0,7.00,7.00000000000000000000,0,0,1,1.000000000000000000,-1.00,,1,1.000000000000000000,7.00000000000000000000,0
9428,2022-03-04,575710535,21.0,57.62,2.74380952380952380952,0,0,1,0.166666666666666667,14.00,,6,3.500000000000000000,9.60333333333333333333,0
9429,2021-09-03,578145555,56.0,436.47,7.79410714285714285714,0,0,4,0.266666666666666667,8.00,17.00,15,3.733333333333333333,29.09800000000000000000,0
9430,2022-04-15,598499770,90.0,1093.72,12.15244444444444444444,2747,2737,146,0.053052325581395349,16921.00,2669.00,2752,0.032703488372093023,0.39742732558139534884,1
9431,2020-06-19,566844230,4.0,15.99,3.99750000000000000000,0,0,1,0.500000000000000000,14.00,,2,2.000000000000000000,7.99500000000000000000,0
9432,2021-11-12,569769768,1.0,18.53,18.53000000000000000000,0,0,0,0E-18,,1.00,1,1.000000000000000000,18.53000000000000000000,0
9433,2020-10-30,585426913,59.0,811.90,13.76101694915254237288,0,0,3,0.061224489795918367,179.00,,49,1.204081632653061224,16.56938775510204081633,0
9434,2022-01-21,582910077,42.0,219.61,5.22880952380952380952,32,32,22,0.392857142857142857,254.00,1.00,56,0.750000000000000000,3.92160714285714285714,1
9435,2020-10-16,585476452,1476.0,29320.00,19.86449864498644986450,0,0,1,0.001597444089456869,13192.00,3972.00,626,2.357827476038338658,46.83706070287539936102,1
9436,2021-10-22,596337008,19.0,325.80,17.14736842105263157895,0,0,6,0.428571428571428571,21.00,,14,1.357142857142857143,23.27142857142857142857,0
9437,2021-10-08,576287412,1.0,16.50,16.50000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,16.50000000000000000000,0
9438,2021-07-23,585476452,208.0,2721.78,13.08548076923076923077,0,0,13,0.093525179856115108,3408.00,,139,1.496402877697841727,19.58115107913669064748,1
9439,2021-04-09,587022983,237.0,5896.56,24.88000000000000000000,3137,3137,442,0.140854047163798598,15887.00,2844.00,3138,0.075525812619502868,1.87908221797323135755,1
9440,2021-12-17,596253904,243.0,7253.95,29.85164609053497942387,3300,3299,2231,0.675855801272341715,5302.00,2703.00,3301,0.073614056346561648,2.19750075734625870948,1
9441,2020-06-05,575710535,300.0,2873.02,9.57673333333333333333,3531,3526,4,0.001131861912846633,116770.00,,3534,0.084889643463497453,0.81296547821165817770,1
9442,2022-01-14,587022976,291.0,1477.18,5.07621993127147766323,0,0,38,0.240506329113924051,601.00,,158,1.841772151898734177,9.34924050632911392405,1
9443,2020-09-11,578145555,190.0,2471.34,13.00705263157894736842,588,587,17,0.027777777777777778,9470.00,138.00,612,0.310457516339869281,4.03813725490196078431,1
9444,2021-12-31,586126318,103.0,2554.39,24.79990291262135922330,14,14,26,0.262626262626262626,228.00,,99,1.040404040404040404,25.80191919191919191919,1
9445,2021-07-16,556098180,1.0,9.00,9.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,9.00000000000000000000,0
9446,2022-01-07,591649661,57.0,416.38,7.30491228070175438596,0,0,4,0.095238095238095238,91.00,,42,1.357142857142857143,9.91380952380952380952,0
9447,2022-01-28,585411086,28.0,201.84,7.20857142857142857143,0,0,6,0.428571428571428571,13.00,,14,2.000000000000000000,14.41714285714285714286,0
9448,2020-10-16,576287412,575.0,16228.37,28.22325217391304347826,2734,2507,618,0.225218658892128280,20618.00,78.00,2744,0.209548104956268222,5.91412900874635568513,1
9449,2021-08-06,596337008,453.0,10535.42,23.25699779249448123620,0,0,19,0.104395604395604396,783.00,10.00,182,2.489010989010989011,57.88692307692307692308,1
9450,2021-09-03,574977803,1.0,14.88,14.88000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,14.88000000000000000000,0
9451,2021-12-31,596907235,2.0,23.98,11.99000000000000000000,0,0,0,0E-18,,2.00,2,1.000000000000000000,11.99000000000000000000,0
9452,2021-05-07,588056974,479.0,17928.99,37.43004175365344467641,1977,1954,89,0.042502387774594078,10267.00,104.00,2094,0.228748806112702961,8.56207736389684813754,1
9453,2022-02-11,585476452,29.0,339.00,11.68965517241379310345,0,0,5,0.192307692307692308,49.00,,26,1.115384615384615385,13.03846153846153846154,0
9454,2021-01-08,586126318,241.0,14283.13,59.26609958506224066390,3035,3032,107,0.035174227481919790,16609.00,2.00,3042,0.079224194608809993,4.69530900723208415516,1
9455,2020-07-24,556098180,6.0,86.64,14.44000000000000000000,0,0,1,0.200000000000000000,2.00,2.00,5,1.200000000000000000,17.32800000000000000000,0
9456,2021-07-16,595493830,190.0,2796.18,14.71673684210526315789,0,0,2,0.013793103448275862,610.00,30.00,145,1.310344827586206897,19.28400000000000000000,1
9457,2021-04-02,578145555,58.0,386.48,6.66344827586206896552,0,0,10,0.256410256410256410,103.00,2.00,39,1.487179487179487179,9.90974358974358974359,0
9458,2021-12-10,587022976,865.0,4558.85,5.27034682080924855491,0,0,79,0.194103194103194103,2191.00,,407,2.125307125307125307,11.20110565110565110565,1
9459,2022-01-14,556098180,1.0,9.00,9.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,9.00000000000000000000,0
9460,2022-02-25,572696769,2.0,11.20,5.60000000000000000000,0,0,1,0.500000000000000000,0.00,,2,1.000000000000000000,5.60000000000000000000,0
9461,2020-10-23,566844230,1.0,2.50,2.50000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,2.50000000000000000000,0
9462,2020-07-10,578145555,645.0,9578.08,14.84973643410852713178,682,681,27,0.038571428571428571,12708.00,222.00,700,0.921428571428571429,13.68297142857142857143,1
9463,2021-01-15,585091123,4.0,259.64,64.91000000000000000000,0,0,1,0.250000000000000000,2.00,,4,1.000000000000000000,64.91000000000000000000,0
9464,2021-03-19,586126318,396.0,23235.55,58.67563131313131313131,3015,3006,171,0.056547619047619048,14737.00,688.00,3024,0.130952380952380952,7.68371362433862433862,1
9465,2021-12-10,585426913,1.0,5.00,5.00000000000000000000,0,0,0,0E-18,2.00,,1,1.000000000000000000,5.00000000000000000000,0
9466,2021-02-19,585476452,320.0,6198.66,19.37081250000000000000,0,0,19,0.085585585585585586,1040.00,,222,1.441441441441441441,27.92189189189189189189,1
9467,2021-11-19,570892834,1.0,110.05,110.05000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,110.05000000000000000000,0
9468,2020-10-09,575710535,504.0,2278.58,4.52099206349206349206,2354,2345,46,0.018319394663480685,70514.00,24.00,2511,0.200716845878136201,0.90743926722421346077,1
9469,2020-12-04,582910077,350.0,5087.89,14.53682857142857142857,3010,2989,9,0.002986065029860650,36256.00,10.00,3014,0.116124751161247512,1.68808560053085600531,1
9470,2021-08-06,591649661,91.0,1153.20,12.67252747252747252747,0,0,7,0.095890410958904110,297.00,,73,1.246575342465753425,15.79726027397260273973,1
9471,2022-02-04,595493830,13.0,44.88,3.45230769230769230769,0,0,0,0E-18,12.00,,6,2.166666666666666667,7.48000000000000000000,0
9472,2021-01-29,575673323,8.0,68.00,8.50000000000000000000,0,0,3,0.428571428571428571,16.00,,7,1.142857142857142857,9.71428571428571428571,0
9473,2020-11-20,585411086,112.0,3286.92,29.34750000000000000000,838,838,190,0.226190476190476190,2957.00,1968.00,840,0.133333333333333333,3.91300000000000000000,1
9474,2020-08-07,566844237,10.0,80.22,8.02200000000000000000,0,0,2,0.222222222222222222,268.00,,9,1.111111111111111111,8.91333333333333333333,0
9475,2020-12-18,585426913,42.0,618.77,14.73261904761904761905,0,0,5,0.131578947368421053,107.00,,38,1.105263157894736842,16.28342105263157894737,0
9476,2020-05-08,564198223,1.0,9.00,9.00000000000000000000,0,0,0,0E-18,4.00,,1,1.000000000000000000,9.00000000000000000000,0
9477,2020-05-01,564208674,125.0,1345.15,10.76120000000000000000,0,0,48,0.705882352941176471,308.00,22.00,68,1.838235294117647059,19.78161764705882352941,1
9478,2021-11-19,596253477,1.0,29.88,29.88000000000000000000,3020,3019,2915,0.965231788079470199,312.00,312.00,3020,0.000331125827814570,0.00989403973509933775,1
9479,2021-11-26,576287412,1.0,13.95,13.95000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,13.95000000000000000000,0
9480,2022-02-04,596253904,232.0,6503.75,28.03340517241379310345,3296,3290,132,0.039987882459860648,23042.00,45.00,3301,0.070281732808239927,1.97023629203271735838,1
9481,2021-09-10,588056974,95.0,4088.70,43.03894736842105263158,1953,1937,96,0.048805287239450941,8456.00,134.00,1967,0.048296898830706660,2.07864768683274021352,1
9482,2022-03-04,587022976,250.0,1420.33,5.68132000000000000000,0,0,29,0.239669421487603306,414.00,,121,2.066115702479338843,11.73826446280991735537,1
9483,2022-03-04,587022983,107.0,1277.75,11.94158878504672897196,0,0,18,0.233766233766233766,274.00,,77,1.389610389610389610,16.59415584415584415584,1
9484,2021-12-03,585411086,73.0,897.64,12.29643835616438356164,0,0,10,0.232558139534883721,129.00,,43,1.697674418604651163,20.87534883720930232558,0
9485,2021-01-08,569769768,6.0,41.48,6.91333333333333333333,0,0,0,0E-18,,2.00,4,1.500000000000000000,10.37000000000000000000,0
9486,2021-08-06,578145555,18.0,216.78,12.04333333333333333333,0,0,7,0.500000000000000000,-2.00,4.00,14,1.285714285714285714,15.48428571428571428571,0
9487,2022-04-15,582910077,22.0,166.34,7.56090909090909090909,32,32,17,0.386363636363636364,199.00,,44,0.500000000000000000,3.78045454545454545455,0
9488,2022-03-18,585411086,15.0,159.81,10.65400000000000000000,0,0,8,0.571428571428571429,1.00,,14,1.071428571428571429,11.41500000000000000000,0
9489,2021-09-03,596253477,,,,1,1,1,1.000000000000000000,0.00,,1,,,0
9490,2020-06-19,578145555,678.0,10087.76,14.87870206489675516224,695,693,10,0.014265335235378031,15766.00,90.00,701,0.967189728958630528,14.39052781740370898716,1
9491,2021-09-24,596337008,48.0,783.08,16.31416666666666666667,0,0,5,0.185185185185185185,88.00,,27,1.777777777777777778,29.00296296296296296296,0
9492,2020-09-18,588056974,722.0,36030.83,49.90419667590027700831,2961,2961,188,0.063406408094435076,47424.00,990.00,2965,0.243507588532883642,12.15205059021922428331,1
9493,2020-11-20,564208674,29.0,256.10,8.83103448275862068966,0,0,16,0.592592592592592593,-13.00,4.00,27,1.074074074074074074,9.48518518518518518519,0
9494,2021-06-25,585476452,199.0,3114.37,15.65010050251256281407,0,0,14,0.093959731543624161,845.00,,149,1.335570469798657718,20.90181208053691275168,1
9495,2021-03-12,587022983,,,,5,5,5,1.000000000000000000,0.00,,5,,,0
9496,2022-04-01,585476452,16.0,158.00,9.87500000000000000000,0,0,4,0.285714285714285714,29.00,,14,1.142857142857142857,11.28571428571428571429,0
9497,2021-02-12,575710535,367.0,2336.53,6.36656675749318801090,0,0,4,0.014705882352941176,2969.00,12.00,272,1.349264705882352941,8.59018382352941176471,1
9498,2020-10-23,569769768,1.0,7.00,7.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,7.00000000000000000000,0
9499,2021-11-19,575710535,7.0,31.90,4.55714285714285714286,0,0,2,0.333333333333333333,13.00,,6,1.166666666666666667,5.31666666666666666667,0
9500,2021-12-31,598499770,106.0,1154.46,10.89113207547169811321,0,0,1,0.012820512820512821,352.00,,78,1.358974358974358974,14.80076923076923076923,1
9501,2021-05-14,586126318,214.0,7187.96,33.58859813084112149533,1867,1865,109,0.055301877219685439,9788.00,278.00,1971,0.108574327752409944,3.64685946220192795535,1
9502,2020-09-18,576287412,732.0,21412.87,29.25255464480874316940,2731,2700,320,0.116660590594239883,26064.00,174.00,2743,0.266861100984323733,7.80636893911775428363,1
9503,2020-06-26,570892834,5.0,297.04,59.40800000000000000000,0,0,0,0E-18,,2.00,3,1.666666666666666667,99.01333333333333333333,0
9504,2020-09-04,564208674,49.0,357.24,7.29061224489795918367,0,0,20,0.454545454545454545,-12.00,,44,1.113636363636363636,8.11909090909090909091,0
9505,2022-03-25,596253477,461.0,9793.49,21.24401301518438177874,0,0,28,0.085365853658536585,1833.00,,328,1.405487804878048780,29.85820121951219512195,1
9506,2022-04-15,596337008,7.0,174.16,24.88000000000000000000,0,0,4,0.666666666666666667,1.00,,6,1.166666666666666667,29.02666666666666666667,0
9507,2021-04-09,588056974,1126.0,38960.03,34.60038188277087033748,1991,1990,969,0.420208152645273200,8302.00,220.00,2306,0.488291413703382480,16.89506938421509106678,1
9508,2021-06-11,564208674,2.0,15.00,7.50000000000000000000,0,0,0,0E-18,,,2,1.000000000000000000,7.50000000000000000000,0
9509,2020-05-08,555740851,22.0,119.76,5.44363636363636363636,0,0,5,0.263157894736842105,36.00,,19,1.157894736842105263,6.30315789473684210526,0
9510,2021-10-01,587022983,138.0,2943.99,21.33326086956521739130,3072,3019,194,0.062946138870863076,17391.00,18.00,3082,0.044776119402985075,0.95522063595068137573,1
9511,2022-01-14,588056974,57.0,1590.36,27.90105263157894736842,158,156,27,0.140625000000000000,806.00,12.00,192,0.296875000000000000,8.28312500000000000000,1
9512,2021-09-03,575710535,43.0,164.58,3.82744186046511627907,0,0,6,0.260869565217391304,84.00,,23,1.869565217391304348,7.15565217391304347826,0
9513,2021-09-24,591649661,125.0,1038.52,8.30816000000000000000,0,0,6,0.076923076923076923,236.00,,78,1.602564102564102564,13.31435897435897435897,1
9514,2022-01-28,572696769,2.0,12.00,6.00000000000000000000,0,0,1,0.500000000000000000,1.00,,2,1.000000000000000000,6.00000000000000000000,0
9515,2021-12-10,578145555,3.0,44.64,14.88000000000000000000,0,0,1,0.500000000000000000,-1.00,2.00,2,1.500000000000000000,22.32000000000000000000,0
9516,2021-10-15,585411086,52.0,770.82,14.82346153846153846154,0,0,7,0.184210526315789474,163.00,,38,1.368421052631578947,20.28473684210526315789,0
9517,2021-08-27,587022976,1534.0,22538.38,14.69255541069100391134,3177,3169,141,0.044214487300094073,23838.00,191.00,3189,0.481028535591094387,7.06753841329570398244,1
9518,2021-07-02,566844237,2.0,14.93,7.46500000000000000000,0,0,2,1.000000000000000000,-1.00,,2,1.000000000000000000,7.46500000000000000000,0
9519,2021-11-12,585426913,1.0,14.97,14.97000000000000000000,0,0,1,1.000000000000000000,-1.00,,1,1.000000000000000000,14.97000000000000000000,0
9520,2021-04-09,576287412,36.0,441.10,12.25277777777777777778,0,0,8,0.444444444444444444,144.00,,18,2.000000000000000000,24.50555555555555555556,0
9521,2022-04-08,598498125,241.0,4434.03,18.39846473029045643154,3028,3025,217,0.071593533487297921,33618.00,1116.00,3031,0.079511712306169581,1.46289343451006268558,1
9522,2021-01-15,570892834,1.0,75.00,75.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,75.00000000000000000000,0
9523,2021-10-29,585476452,164.0,1508.97,9.20103658536585365854,0,0,19,0.179245283018867925,450.00,,106,1.547169811320754717,14.23556603773584905660,1
9524,2020-09-25,586126318,282.0,16845.98,59.73751773049645390071,2959,2959,113,0.038175675675675676,34764.00,1636.00,2960,0.095270270270270270,5.69120945945945945946,1
9525,2020-05-01,572696769,1600.0,7457.55,4.66096875000000000000,0,0,13,0.029279279279279279,4820.00,,444,3.603603603603603604,16.79628378378378378378,1
9526,2021-07-16,587023018,290.0,5733.04,19.76910344827586206897,1201,1201,14,0.011570247933884298,8197.00,280.00,1210,0.239669421487603306,4.73804958677685950413,1
9527,2021-07-09,591649661,61.0,864.28,14.16852459016393442623,0,0,2,0.037735849056603774,173.00,12.00,53,1.150943396226415094,16.30716981132075471698,1
9528,2020-12-18,578145555,268.0,1483.91,5.53697761194029850746,0,0,13,0.111111111111111111,502.00,2.00,117,2.290598290598290598,12.68299145299145299145,1
9529,2022-04-08,586126318,29.0,832.13,28.69413793103448275862,32,32,39,0.661016949152542373,95.00,,59,0.491525423728813559,14.10389830508474576271,1
9530,2020-10-23,585411086,84.0,2483.03,29.55988095238095238095,838,838,619,0.738663484486873508,719.00,18.00,838,0.100238663484486874,2.96304295942720763723,1
9531,2022-03-25,575710535,12.0,41.00,3.41666666666666666667,0,0,1,0.166666666666666667,19.00,,6,2.000000000000000000,6.83333333333333333333,0
9532,2021-09-24,578145555,8.0,105.18,13.14750000000000000000,0,0,0,0E-18,3.00,3.00,3,2.666666666666666667,35.06000000000000000000,0
9533,2020-07-10,566844237,34.0,243.28,7.15529411764705882353,0,0,4,0.222222222222222222,262.00,,18,1.888888888888888889,13.51555555555555555556,0
9534,2020-11-20,585426913,30.0,432.71,14.42366666666666666667,0,0,2,0.074074074074074074,101.00,,27,1.111111111111111111,16.02629629629629629630,0
9535,2021-08-27,585426913,9.0,94.88,10.54222222222222222222,0,0,3,0.500000000000000000,5.00,,6,1.500000000000000000,15.81333333333333333333,0
9536,2021-01-15,564198223,1.0,19.88,19.88000000000000000000,0,0,1,1.000000000000000000,-1.00,,1,1.000000000000000000,19.88000000000000000000,0
9537,2022-02-11,586126318,61.0,1224.45,20.07295081967213114754,14,14,20,0.350877192982456140,124.00,,57,1.070175438596491228,21.48157894736842105263,1
9538,2021-04-30,587022976,424.0,6309.12,14.88000000000000000000,3199,3197,40,0.012500000000000000,19427.00,1128.00,3200,0.132500000000000000,1.97160000000000000000,1
9539,2022-04-08,596907235,19.0,227.81,11.99000000000000000000,0,0,0,0E-18,,20.00,2,9.500000000000000000,113.90500000000000000000,0
9540,2021-02-05,564208674,15.0,119.94,7.99600000000000000000,0,0,9,0.692307692307692308,-8.00,,13,1.153846153846153846,9.22615384615384615385,0
9541,2020-08-21,582910077,184.0,2737.92,14.88000000000000000000,2961,2961,466,0.157379263762242486,54308.00,7972.00,2961,0.062141168524147248,0.92466058763931104357,1
9542,2022-02-04,587022983,255.0,1834.45,7.19392156862745098039,0,0,38,0.246753246753246753,447.00,,154,1.655844155844155844,11.91201298701298701299,1
9543,2021-04-02,575710535,1531.0,6688.85,4.36894186806009144350,0,0,103,0.136423841059602649,4298.00,,755,2.027814569536423841,8.85940397350993377483,1
9544,2022-01-07,597228822,1.0,19.88,19.88000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,19.88000000000000000000,0
9545,2021-10-22,595493830,11.0,106.90,9.71818181818181818182,0,0,0,0E-18,18.00,,9,1.222222222222222222,11.87777777777777777778,0
9546,2022-01-07,575710535,5.0,21.50,4.30000000000000000000,0,0,1,0.200000000000000000,20.00,,5,1.000000000000000000,4.30000000000000000000,0
9547,2021-07-09,578145555,26.0,304.28,11.70307692307692307692,0,0,6,0.375000000000000000,33.00,8.00,16,1.625000000000000000,19.01750000000000000000,0
9548,2020-04-24,566844237,7.0,17.50,2.50000000000000000000,0,0,2,0.333333333333333333,90.00,,6,1.166666666666666667,2.91666666666666666667,0
9549,2021-09-17,569769768,2.0,24.55,12.27500000000000000000,0,0,0,0E-18,,1.00,2,1.000000000000000000,12.27500000000000000000,0
9550,2022-04-15,578145555,5.0,49.21,9.84200000000000000000,0,0,1,0.333333333333333333,4.00,1.00,3,1.666666666666666667,16.40333333333333333333,0
9551,2020-11-06,576287412,1418.0,18794.52,13.25424541607898448519,0,0,216,0.306818181818181818,1982.00,,704,2.014204545454545455,26.69676136363636363636,1
9552,2021-08-27,596337008,161.0,3353.39,20.82850931677018633540,0,0,11,0.118279569892473118,345.00,,93,1.731182795698924731,36.05795698924731182796,1
9553,2022-04-08,597237362,1.0,19.97,19.97000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,19.97000000000000000000,0
9554,2020-09-04,572696769,6.0,15.00,2.50000000000000000000,0,0,0,0E-18,20.00,,6,1.000000000000000000,2.50000000000000000000,0
9555,2021-01-15,575710535,173.0,1598.04,9.23722543352601156069,2344,2335,11,0.004664970313825276,32388.00,48.00,2358,0.073367260390161154,0.67770992366412213740,1
9556,2020-07-17,578145555,595.0,8843.84,14.86359663865546218487,679,679,38,0.054519368723098996,12560.00,642.00,697,0.853658536585365854,12.68843615494978479197,1
9557,2021-11-05,586126318,481.0,12363.71,25.70417879417879417879,14,14,56,0.172839506172839506,980.00,1.00,324,1.484567901234567901,38.15959876543209876543,1
9558,2020-07-31,575673323,112.0,1011.68,9.03285714285714285714,0,0,10,0.163934426229508197,530.00,20.00,61,1.836065573770491803,16.58491803278688524590,1
9559,2021-09-10,595493830,56.0,691.68,12.35142857142857142857,0,0,2,0.044444444444444444,121.00,,45,1.244444444444444444,15.37066666666666666667,0
9560,2020-09-25,569769768,1.0,7.00,7.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,7.00000000000000000000,0
9561,2021-10-22,575710535,17.0,67.35,3.96176470588235294118,0,0,1,0.083333333333333333,35.00,,12,1.416666666666666667,5.61250000000000000000,0
9562,2021-11-12,591649661,118.0,781.48,6.62271186440677966102,0,0,5,0.069444444444444444,209.00,,72,1.638888888888888889,10.85388888888888888889,1
9563,2021-12-03,595560904,14.0,65.96,4.71142857142857142857,0,0,1,0.100000000000000000,11.00,,10,1.400000000000000000,6.59600000000000000000,0
9564,2021-02-26,585411086,133.0,3846.76,28.92300751879699248120,824,822,31,0.037081339712918660,4258.00,156.00,836,0.159090909090909091,4.60138755980861244019,1
9565,2022-01-28,578145555,3.0,44.64,14.88000000000000000000,0,0,0,0E-18,,1.00,1,3.000000000000000000,44.64000000000000000000,0
9566,2020-09-18,585091123,1.0,69.88,69.88000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,69.88000000000000000000,0
9567,2020-07-17,555740851,1.0,5.00,5.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,5.00000000000000000000,0
9568,2022-03-25,587023018,237.0,3903.22,16.46928270042194092827,0,0,14,0.090322580645161290,536.00,8.00,155,1.529032258064516129,25.18206451612903225806,1
9569,2021-03-12,585476452,236.0,4437.44,18.80271186440677966102,0,0,18,0.108433734939759036,936.00,,166,1.421686746987951807,26.73156626506024096386,1
9570,2021-02-19,585426913,31.0,446.13,14.39129032258064516129,0,0,4,0.129032258064516129,66.00,,31,1.000000000000000000,14.39129032258064516129,0
9571,2021-12-17,585476452,69.0,613.25,8.88768115942028985507,0,0,10,0.200000000000000000,255.00,,50,1.380000000000000000,12.26500000000000000000,0
9572,2021-09-03,587022976,1100.0,16110.73,14.64611818181818181818,3168,3157,182,0.057286748504878816,22603.00,72.00,3177,0.346238589864652188,5.07105130626377085301,1
9573,2020-05-01,578145555,323.0,4750.08,14.70613003095975232198,706,706,0,0E-18,22632.00,,715,0.451748251748251748,6.64346853146853146853,1
9574,2021-08-06,575710535,43.0,213.05,4.95465116279069767442,0,0,10,0.277777777777777778,132.00,,36,1.194444444444444444,5.91805555555555555556,0
9575,2022-02-25,595493830,12.0,64.38,5.36500000000000000000,0,0,0,0E-18,25.00,,10,1.200000000000000000,6.43800000000000000000,0
