prime_item_nbr,prime_item_desc,prime_size_desc,item_nbr,item_flags,item_desc_1,item_desc_2,unit_retail,unit_cost,mu_percent,color_desc,size_desc,item_status,item_type,item_sub_type,upc,upc_desc,create_date,effective_date,obsolete_date,uom_sell_qty,uom_code,multi_unit_qty,multi_unit_cost,mfg_nbr,intl_code,product_code,product_description,shelf_number,shelf_description,mdse_category_intl,mdse_sub_category_intl,pack_type,order_book_flag,corp_cancel_when_out_flag,plu_nbr,return_sheet_nbr,ordbk_stars_qty,whse_align,last_change_date,last_change_time,expiration_date,status_chg_date,unit_size,unit_size_uom,item_opp_flag,item_opp_effective_date,item_opp_expiration_date,min_order_qty,max_order_qty,signing_desc,vndr_min_ord_qty,season_code,season_year,license_code,buying_region_code,space_desc,space_id,item_height,item_length,item_width,item_weight,brand_id,brand_desc,brand_family_id,brand_family_name,brand_owner_id,brand_owner_name,private_label,consumer_id,country_of_origin,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,item_flags,buyer_user_id,buyer_full_name,category_team_lead_user_id,category_team_lead_full_name,dmm_user_id,dmm_full_name,gmm_user_id,gmm_full_name,evp_user_id,evp_full_name,fineline_number,fineline_description,dept_subcategory_description,dept_category_description,dept_category_group_description,mdse_subgroup_description,mdse_segment_description,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,total_sales
567283174,FLEX TAPE 4' GREY,4,567283174,L,FLEX TAPE 4' GREY,,12.88,7.59,0.41,GREY,4,A,20,0,0085280800797,FTGRYD82,2018-02-02,2018-04-06,2500-01-01,1.00,EA,0,0.00,743443,,34662318,FLEX TAPE 4' GREY,34662317,FLEX TAPE 4' GREY,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2021-04-14,18:55:19:29,2049-12-31,2018-02-02,1.00,FT,false,,,0,0,"GRAY FLEX TAPE 4""",,,,,,,,4.25,3.50,3.50,0.50,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,112711430,US,2022-04-19 18:20:37.872381 +00:00,0,false,567283174,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,567283174,6905.66
569789307,32PCFLEX SEAL 32CT,EA,569789307,,32PCFLEX SEAL 32CT,,412.16,245.40,0.40,,EA,I,3,0,0085263900844,FLEX SEAL F,2018-05-25,2018-06-11,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2022-04-08,18:47:57:65,2019-06-11,2019-06-12,1.00,EA,false,,,0,0,,,,,,,,,14.00,36.00,12.00,30.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,,,US,2022-04-19 18:20:37.872381 +00:00,0,false,569789307,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,569789307,
578228640,FLEX TAPE BLACK 8IN,1.0EA,578228640,L,FLEX TAPE BLACK 8IN,TFSBLKR0805,19.88,11.80,0.41,,1.0EA,A,20,0,0085280800706,FLEX TAPE B,2019-11-26,2019-11-29,2500-01-01,1.00,EA,0,0.00,743443,,32763446,"FLEXTAPE BLK 8""",32763445,"FLEXTAPE BLK 8""",AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2022-03-24,18:54:01:61,2049-12-31,2019-11-26,1.00,EA,false,,,0,0,FLEX TAPE BLACK 8 X 5,,,,,,,,8.25,3.50,3.50,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,53173963,US,2022-04-19 18:20:37.872381 +00:00,0,false,578228640,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,578228640,462235.47
582877487,FLEX PASTE BLACK 1LB,1.0EA,582877487,,FLEX PASTE BLACK 1LB,,13.24,7.65,0.42,,1.0EA,A,20,0,0085001789719,FLEX PASTE,2020-05-14,2021-01-22,2500-01-01,1.00,EA,0,0.00,743443,,94057492,,94057491,FLEX PASTE BLACK 1LB,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,WH,2022-04-07,18:54:20:71,2049-12-31,2020-05-14,1.00,EA,false,,,0,0,FLEX PASTE BLACK 1LB,,,,,,,,4.00,3.75,3.75,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,179444722,US,2022-04-19 18:20:37.872381 +00:00,0,false,582877487,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,582877487,981007.09
598108094,FLEX GLUE 6 OZ,NA,598108094,L,FLEX GLUE 6 OZ,,12.88,7.65,0.41,WHITE,NA,A,33,0,0085280800762,FLEXGLUE 6OZ,2021-10-25,2021-11-08,2500-01-01,6.00,EA,0,0.00,743443,,34665248,,34665247,FLEX GLUE 6 OZ,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2021-11-22,18:45:13:14,2049-12-31,2021-10-25,6.00,OZ,false,,,0,0,FLEX GLUE 6 OZ,,0,2021,,,,,9.75,3.00,3.00,0.70,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,58855963,US,2022-04-19 18:20:37.872381 +00:00,0,false,598108094,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,598108094,240912.18
598252840,FLEX TAPE 2PK BLK,NA,598252840,,FLEX TAPE 2PK BLK,,22.88,14.92,0.35,BLACK,NA,A,3,0,0085280800758,TAPE 2PK BLK,2021-11-05,2021-11-15,2500-01-01,8.00,EA,0,0.00,743443,,0,,250379765,FLEX TAPE 2PK BLK,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2021-11-05,18:47:39:59,2022-08-05,2021-11-05,8.00,IN,false,,,0,0,MERCHANDISE,,0,2021,,,,,4.50,8.50,4.50,1.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,208674717,US,2022-04-19 18:20:37.872381 +00:00,0,false,598252840,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,598252840,51805.40
567283175,FLEX TAPE 4' CLEAR,4,567283175,L,FLEX TAPE 4' CLEAR,,12.88,7.65,0.41,CLEAR,4,A,20,0,0085280800794,FTCLRD82,2018-02-02,2018-04-06,2500-01-01,1.00,EA,0,0.00,743443,,34662320,FLEX TAPE 4' CLEAR,34662319,FLEX TAPE 4' CLEAR,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-02-24,18:51:27:83,2049-12-31,2018-02-02,1.00,FT,false,,,0,0,"CLEAR FLEX TAPE 4""",,,,,,,,4.25,3.50,3.50,0.41,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,112706603,US,2022-04-19 18:20:37.872381 +00:00,0,false,567283175,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,567283175,1048494.73
574172155,33PCFLEX SEAL 33CT,33.0EA,574172155,,33PCFLEX SEAL 33CT,,425.04,250.54,0.41,,33.0EA,A,3,0,0085000333920,FLEX SEAL 3,2019-02-06,2019-02-11,2500-01-01,33.00,EA,0,0.00,743443,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2021-10-04,18:46:25:82,2025-12-31,2021-09-19,33.00,EA,false,,,0,0,,,,,,,,,10.00,12.00,37.00,35.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,,,US,2022-04-19 18:20:37.872381 +00:00,0,false,574172155,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,574172155,
578228641,FLEX TAPE CLEAR 8IN,1.0EA,578228641,L,FLEX TAPE CLEAR 8IN,,19.88,11.80,0.41,,1.0EA,A,20,0,0085280800795,FLEX TAPE C,2019-11-26,2019-12-06,2500-01-01,1.00,EA,0,0.00,743443,,40091378,"FLXTPCLR8""BBY",40091377,"FLXTPCLR8""BBY",AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2022-03-18,18:54:48:23,2049-12-31,2019-11-26,1.00,EA,false,,,0,0,"FLEX TAPE CLEAR 8""",,,,,,,,8.25,3.50,3.50,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,75763693,US,2022-04-19 18:20:37.872381 +00:00,0,false,578228641,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,578228641,408612.20
584799905,FLEX SHOT WHITE,1.0EA,584799905,L,FLEX SHOT WHITE,WK0122 MOD DELETE,12.88,7.58,0.41,,1.0EA,A,20,0,0085564700385,WHITE,2020-07-08,2020-07-13,2500-01-01,1.00,EA,0,0.00,743443,,17943140,,17943139,FLEX SHOT WHITE,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2022-03-24,18:51:47:09,2049-12-31,2020-07-08,1.00,EA,false,,,0,0,FLEX SHOT THICK RUBBER ADHESIVE SEALANT,,,,,,,,10.00,1.75,1.75,0.50,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,17614309,US,2022-04-19 18:20:37.872381 +00:00,0,false,584799905,L,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4120,Kitchen & Bath,CAULK,CAULKING,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,584799905,39697.03
594832193,"FLEX TAPE MAX 8X25,",NA,594832193,,"FLEX TAPE MAX 8X25,",ONLINE ONLY,79.99,45.59,0.43,NA,NA,A,3,0,0085001789735,SITE MERCH,2021-03-22,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113937226,"FLEX TAPE MAX 8X25,",IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,B,false,false,0,0,2,DI,2022-02-10,18:52:17:26,2049-12-31,2021-03-22,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,8.00,4.75,4.75,2.66,84602,ONLINE,208,NONE,164,NONE,N,204933821,US,2022-04-19 18:20:37.872381 +00:00,0,false,594832193,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594832193,7562.67
595655708,92PC FLEX  MIXED HP,,595655708,,92PC FLEX  MIXED HP,,1218.08,697.51,0.43,,,A,3,0,0085001789795,SITE MERCH,2021-05-06,2021-05-14,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,ADHESIVES,C,false,false,0,0,2,DI,2022-04-08,18:47:59:98,2049-12-31,2001-01-01,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,US,2022-04-19 18:20:37.872381 +00:00,0,false,595655708,,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4445,MISC. ADHESIVES,OTHER ADHESIVES,ADHESIVES DIY,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,595655708,
554264248,"FLEX SEAL, BLUE, 14",ONLINE,554264248,,"FLEX SEAL, BLUE, 14",ONLINE ONLY,14.91,7.46,0.50,NONE,ONLINE,A,3,0,0085564700353,HOME,2015-07-06,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,18094157,SEALANTS,18094156,SEALANTS,*Unassigned,*Unassigned,C,false,false,0,0,1,DI,2017-10-05,18:56:33:84,2049-12-31,2015-07-06,1.00,EA,false,,,0,0,FLEX SEAL BLUE 14OZ,,0,2015,,6,WAL-MART.COM,1317,9.50,2.50,2.50,0.88,84602,ONLINE,208,NONE,164,NONE,N,17692596,CA,2022-04-19 18:20:37.872381 +00:00,0,false,554264248,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,554264248,86.82
563001942,FLEX TAPE BLACK 12IN,1.0EA,563001942,O,FLEX TAPE BLACK 12IN,US288BLK1210,44.88,28.88,0.36,NONE,1.0EA,D,3,0,0085280800720,FLEX TAPE C,2017-02-27,2017-03-13,2021-04-27,1.00,EA,0,0.00,743443,,24426373,FLEX TAPE BLACK 12IN,24426372,FLEX TAPE BLACK 12IN,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2021-04-19,18:53:10:16,2017-11-24,2017-11-25,1.00,EA,false,,,0,0,FLEX TAPE BLACK 12IN,,,,,,,,12.25,4.00,4.00,2.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,32092485,US,2022-04-19 18:20:37.872381 +00:00,0,false,563001942,O,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,563001942,
567208515,FLEX SEAL 24PC EC,EA,567208515,,FLEX SEAL 24PC EC,FAMPDQMIX-24,309.12,184.05,0.40,,EA,A,3,0,0085263900816,FLEX SEAL 2,2018-01-23,2018-02-05,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2019-02-16,17:56:22:55,2049-12-31,2019-01-08,1.00,EA,false,,,0,0,,,,,,,,,30.00,16.00,14.00,33.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,,,US,2022-04-19 18:20:37.872381 +00:00,0,false,567208515,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,567208515,
586293623,FLEX PASTE WHITE 3LB,1.0EA,586293623,,FLEX PASTE WHITE 3LB,,30.77,17.74,0.42,,1.0EA,A,20,0,0085001789723,FLEX PASTE W,2020-10-19,2021-01-22,2500-01-01,1.00,EA,0,0.00,743443,,97070086,,97070085,FLEX PASTE WHITE 3LB,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,WH,2022-04-07,18:54:21:52,2049-12-31,2020-10-19,1.00,EA,false,,,0,0,FLEX PASTE WHITE 3LB,,,,,,,,5.00,5.00,5.00,3.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,195050176,US,2022-04-19 18:20:37.872381 +00:00,0,false,586293623,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,586293623,1477078.53
566903597,FLEX TAPE CLEAR 4IN,1.0EA,566903597,,FLEX TAPE CLEAR 4IN,,13.24,7.65,0.42,,1.0EA,A,20,0,0085280800790,FLEX TAPE C,2017-12-14,2018-01-01,2500-01-01,1.00,EA,0,0.00,743443,,32925831,FLEX TAPE CLEAR 4IN,32925830,FLEX TAPE CLEAR 4IN,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,R4,2022-01-10,18:54:01:45,2049-12-31,2017-12-14,1.00,EA,false,,,0,0,FLEX TAPE CLEAR 4IN,,,,,,,,4.25,3.50,3.50,0.50,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,53840880,US,2022-04-19 18:20:37.872381 +00:00,0,false,566903597,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,566903597,1686061.06
594834353,"FLEX TAPE MAX 4X25,",NA,594834353,,"FLEX TAPE MAX 4X25,",ONLINE ONLY,49.99,29.21,0.42,NA,NA,A,3,0,0085001789734,SITE MERCH,2021-03-22,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113940876,"FLEX TAPE MAX 4X25,",IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,B,false,false,0,0,2,DI,2022-04-14,18:46:48:96,2049-12-31,2021-03-22,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,4.25,4.75,4.75,1.33,84602,ONLINE,208,NONE,164,NONE,N,204936671,US,2022-04-19 18:20:37.872381 +00:00,0,false,594834353,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594834353,9795.64
650438993,FLEX SHOT RUBBER ADH,NA,562947922,L,FLEX SHOT BLACK,ONLINE ONLY,12.88,7.65,0.41,NONE,,A,3,0,0085564700337,TAPE ADHESIV,2017-02-20,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,24322482,CAULKING,24322481,CAULKING,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-02-24,18:51:26:94,2049-12-31,2017-02-20,1.00,EA,false,,,0,0,FLEX SHOT BLACK,,0,2017,,6,WAL-MART.COM,1317,2.00,10.50,2.00,0.70,84602,ONLINE,208,NONE,164,NONE,N,32002593,US,2022-04-19 18:20:37.872381 +00:00,0,false,562947922,L,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4120,Kitchen & Bath,CAULK,CAULKING,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,562947922,8132.44
554264214,"FLEX SEAL, BROWN, 14",ONLINE,554264214,L,"FLEX SEAL, BROWN, 14",ONLINE ONLY,12.99,7.46,0.43,NONE,ONLINE,A,3,0,0085564700360,HOME,2015-07-06,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,18094125,SEALANTS,18094124,SEALANTS,*Unassigned,*Unassigned,C,false,false,0,0,1,DI,2017-10-05,18:56:33:84,2049-12-31,2015-07-06,1.00,EA,false,,,0,0,FLEX SEAL BROWN 14OZ,,0,2015,,6,WAL-MART.COM,1317,9.75,2.50,2.50,1.50,84602,ONLINE,208,NONE,164,NONE,N,17692576,CA,2022-04-19 18:20:37.872381 +00:00,0,false,554264214,L,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,554264214,-47.76
554264270,"FLEX SEAL, YELLOW, 1",,554264270,,"FLEX SEAL, YELLOW, 1",ONLINE ONLY,12.82,7.46,0.42,NONE,,A,3,0,0085564700356,HOME,2015-07-06,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,18094181,SEALANTS,18094180,SEALANTS,*Unassigned,*Unassigned,C,false,false,0,0,1,DI,2017-10-16,18:31:47:21,2049-12-31,2015-07-06,1.00,EA,false,,,0,0,FLEX SEAL YELLOW 14OZ,,0,2015,,6,WAL-MART.COM,1317,3.00,9.00,3.00,1.20,84602,ONLINE,208,NONE,164,NONE,N,17692612,CA,2022-04-19 18:20:37.872381 +00:00,0,false,554264270,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,554264270,
565900062,"FLEX TAPE MRN BLK 4""",1.0EA,565900062,,"FLEX TAPE MRN BLK 4""",,12.97,7.75,0.40,,1.0EA,A,20,0,0085280800767,FLEX TAPE M,2017-10-16,2018-02-16,2500-01-01,1.00,EA,0,0.00,743443,,31528757,"FLEX TAPE MRN BLK 4""",31528756,"FLEX TAPE MRN BLK 4""",MARINE,Marine Accessories,C,true,false,0,0,2,AS,2021-11-01,18:54:29:22,2049-12-31,2017-10-16,1.00,EA,false,,,0,0,"FLEX TAPE BLACK MARINE 4"" X 5'",,,,,,,,4.25,3.50,3.50,0.50,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,47647062,US,2022-04-19 18:20:37.872381 +00:00,0,false,565900062,,M0M07WA,"Martinez,Mayola",M0M07WA,"Martinez,Mayola",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",7113,BOAT CARE,MARINE CARE AND SAFETY,MARINE,BOATING,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,565900062,125082.27
567473830,AS SEEN ON TV FLEX S,,556059827,L,"FLEX SEAL LIQUID, 1",ONLINE ONLY,14.88,8.62,0.42,NONE,,A,3,0,0085351700655,EXTERIOR PRO,2016-07-28,2048-12-31,2500-01-01,1.00,EA,0,0.00,743443,,21118128,SEALANTSFILLERSADHE,21118127,SEALANTSFILLERSADHE,*Unassigned,*Unassigned,C,false,false,0,0,2,DI,2020-02-17,18:56:36:01,2049-12-31,2016-07-28,1.00,EA,false,,,0,0,FLEX SEAL LIQUID PINT GRAY,,0,2018,,6,WAL-MART.COM,1317,4.00,3.20,3.20,1.50,84602,ONLINE,208,NONE,164,NONE,N,21906963,US,2022-04-19 18:20:37.872381 +00:00,0,false,556059827,L,JMF001P,"Feinberg,Jonathan",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,556059827,
